subject	total	semester
09.562	24	20102
09.562	37	20111
09.562	28	20122
09.562	18	20131
09.563	17	20091
09.563	42	20101
09.563	33	20112
09.563	35	20121
09.563	18	20132
09.563	25	20141
09.564	15	20111
09.564	12	20122
09.564	18	20131
09.565	11	20101
09.565	10	20112
09.565	13	20121
09.565	21	20132
09.565	18	20141
09.566	11	20102
09.566	20	20111
09.566	22	20122
09.566	23	20131
09.567	10	20101
09.567	15	20112
09.567	17	20121
09.567	27	20132
09.567	20	20141
09.568	9	20111
09.568	24	20122
09.568	18	20131
09.569	15	20112
09.569	14	20121
09.569	20	20132
09.569	17	20141
09.570	9	20112
09.570	16	20121
09.570	27	20132
09.570	25	20141
09.571	3	20092
09.571	1	20102
09.571	7	20111
09.571	6	20122
09.571	14	20131
09.572	16	20112
09.572	15	20121
09.572	19	20132
09.572	20	20141
09.573	11	20111
09.573	47	20131
09.574	11	20101
09.574	15	20112
09.574	14	20121
09.574	27	20132
09.574	24	20141
09.575	16	20111
09.575	19	20122
09.575	26	20131
09.576	16	20112
09.576	14	20121
09.576	23	20132
09.576	18	20141
09.577	2	20111
09.577	6	20122
09.577	3	20131
09.578	9	20101
09.578	13	20112
09.578	28	20121
09.578	24	20132
09.578	17	20141
09.579	8	20111
09.579	18	20122
09.579	20	20131
09.590	13	20101
09.590	16	20112
09.590	17	20121
09.590	16	20132
09.590	14	20141
09.591	12	20122
09.592	9	20121
09.592	8	20141
09.593	6	20122
09.594	1	20112
09.594	2	20121
09.594	1	20132
09.594	3	20141
09.595	3	20131
09.596	12	20132
09.598	6	20121
09.598	15	20141
09.599	6	20131
09.600	6	20121
09.600	7	20141
09.601	12	20131
09.602	7	20132
09.603	5	20131
09.604	10	20141
09.606	3	20121
09.606	6	20141
09.607	7	20122
09.608	6	20141
09.609	8	20131
09.611	4	20112
09.611	16	20132
09.612	9	20122
09.613	5	20141
09.615	3	20112
09.615	5	20141
09.616	9	20122
09.616	6	20131
09.617	2	20112
09.617	7	20121
09.617	2	20132
09.617	11	20141
10.500	380	20081
10.500	510	20092
10.500	621	20102
10.500	758	20111
10.500	379	20122
10.500	601	20131
10.501	407	20082
10.501	600	20091
10.501	727	20101
10.501	561	20112
10.501	612	20121
10.501	434	20132
10.501	662	20141
10.502	453	20081
10.502	491	20092
10.502	457	20102
10.502	879	20111
10.502	375	20122
10.502	674	20131
10.503	457	20082
10.503	706	20091
10.503	818	20101
10.503	536	20112
10.503	668	20121
10.503	515	20132
10.503	705	20141
10.504	541	20092
10.504	582	20102
10.504	722	20111
10.504	404	20122
10.504	595	20131
10.505	280	20082
10.505	513	20091
10.505	553	20101
10.505	567	20112
10.505	542	20121
10.505	382	20132
10.505	587	20141
10.506	52	20081
10.506	380	20092
10.506	432	20102
10.506	454	20111
10.506	413	20122
10.506	364	20131
10.507	145	20082
10.507	257	20091
10.507	398	20101
10.507	451	20112
10.507	505	20121
10.507	482	20132
10.507	529	20141
10.508	28	20081
10.508	185	20092
10.508	241	20102
10.508	274	20111
10.508	232	20122
10.508	251	20131
10.509	100	20082
10.509	193	20091
10.509	318	20101
10.509	450	20112
10.509	409	20121
10.509	377	20132
10.509	363	20141
10.510	133	20082
10.510	245	20091
10.510	334	20101
10.510	466	20112
10.510	408	20121
10.510	342	20132
10.510	391	20141
10.511	220	20092
10.511	304	20102
10.511	342	20111
10.511	321	20122
10.511	343	20131
10.512	22	20082
10.512	46	20091
10.512	156	20101
10.512	221	20112
10.512	224	20121
10.512	224	20132
10.512	271	20141
10.513	181	20092
10.513	248	20102
10.513	310	20111
10.513	329	20122
10.513	352	20131
10.514	48	20082
10.514	89	20091
10.514	247	20101
10.514	346	20112
10.514	374	20121
10.514	285	20132
10.514	334	20141
10.515	64	20092
10.515	128	20102
10.515	143	20111
10.515	146	20122
10.515	155	20131
10.516	53	20082
10.516	78	20091
10.516	217	20101
10.516	377	20112
10.516	426	20121
10.516	241	20132
10.516	318	20141
10.517	138	20092
10.517	234	20102
10.517	283	20111
10.517	286	20122
10.517	341	20131
10.518	25	20082
10.518	68	20091
10.518	203	20101
10.518	265	20112
10.518	335	20121
10.518	237	20132
10.518	306	20141
10.519	96	20092
10.519	206	20102
10.519	243	20111
10.519	256	20122
10.519	299	20131
10.520	38	20092
10.520	164	20102
10.520	215	20111
10.520	291	20122
10.520	262	20131
10.521	46	20082
10.521	59	20091
10.521	152	20101
10.521	258	20112
10.521	295	20121
10.521	334	20132
10.521	302	20141
10.522	28	20092
10.522	100	20102
10.522	159	20111
10.522	226	20122
10.522	237	20131
10.523	31	20082
10.523	28	20091
10.523	94	20101
10.523	212	20112
10.523	253	20121
10.523	181	20132
10.523	216	20141
10.524	39	20092
10.524	129	20102
10.524	150	20111
10.524	220	20122
10.524	240	20131
10.525	69	20101
10.525	187	20112
10.525	228	20121
10.525	196	20132
10.525	223	20141
10.526	21	20092
10.526	79	20102
10.526	166	20111
10.526	169	20122
10.526	216	20131
10.527	15	20091
10.527	39	20101
10.527	151	20112
10.527	219	20121
10.527	248	20132
10.527	242	20141
10.528	1	20092
10.528	74	20102
10.528	130	20111
10.528	153	20122
10.528	233	20131
10.529	30	20091
10.529	65	20101
10.529	175	20112
10.529	200	20121
10.529	176	20132
10.529	212	20141
10.530	23	20091
10.530	46	20101
10.530	138	20112
10.530	193	20121
10.530	197	20132
10.530	328	20141
10.531	25	20092
10.531	60	20102
10.531	111	20111
10.531	176	20122
10.531	211	20131
10.532	40	20091
10.532	63	20101
10.532	180	20112
10.532	215	20121
10.532	284	20132
10.532	264	20141
10.533	15	20092
10.533	30	20102
10.533	63	20111
10.533	162	20122
10.533	161	20131
10.534	35	20101
10.534	138	20112
10.534	179	20121
10.534	162	20132
10.534	161	20141
10.535	24	20102
10.535	63	20111
10.535	155	20122
10.535	150	20131
10.536	16	20091
10.536	24	20101
10.536	100	20112
10.536	118	20121
10.536	214	20132
10.536	202	20141
10.537	32	20102
10.537	33	20111
10.537	121	20122
10.537	171	20131
10.538	19	20101
10.538	52	20112
10.538	90	20121
10.538	147	20132
10.538	159	20141
10.539	23	20092
10.539	80	20102
10.539	108	20111
10.539	150	20122
10.539	168	20131
10.540	15	20092
10.540	22	20102
10.540	104	20122
10.541	62	20112
10.541	92	20121
10.541	202	20141
10.542	28	20111
10.542	48	20131
10.543	23	20091
10.543	26	20101
10.543	72	20121
10.543	113	20141
10.544	11	20092
10.544	16	20102
10.544	65	20122
10.545	9	20101
10.545	48	20112
10.545	69	20121
10.545	134	20132
10.545	175	20141
10.546	23	20092
10.546	21	20102
10.546	49	20111
10.546	115	20122
10.546	124	20131
10.547	1	20101
10.547	13	20112
10.547	28	20121
10.547	74	20132
10.547	91	20141
10.548	37	20111
10.548	68	20131
10.549	49	20112
10.549	163	20132
10.550	43	20112
10.550	140	20132
10.551	71	20122
10.552	17	20121
10.552	40	20141
10.553	16	20102
10.553	57	20122
10.554	22	20112
10.554	58	20132
10.555	7	20111
10.555	14	20131
10.557	16	20122
10.558	6	20101
10.558	31	20112
10.558	48	20121
10.558	106	20132
10.558	115	20141
10.559	1	20102
10.559	4	20111
10.559	26	20122
10.559	48	20131
10.560	1	20102
10.560	4	20111
10.560	24	20122
10.560	45	20131
10.561	13	20101
10.561	77	20121
10.561	167	20141
10.562	36	20111
10.562	137	20131
10.563	22	20112
10.563	43	20132
10.564	10	20111
10.564	55	20131
10.565	54	20121
10.565	165	20141
10.566	87	20131
10.567	81	20132
10.568	40	20131
10.569	55	20141
10.570	17	20112
10.570	41	20132
10.571	6	20111
10.571	21	20131
10.572	15	20101
10.572	10	20112
10.572	41	20132
10.573	4	20111
10.573	36	20131
11.500	19	20101
11.500	43	20112
11.500	74	20132
11.501	10	20092
11.501	43	20102
11.501	56	20111
11.501	36	20122
11.501	34	20131
11.502	1	20101
11.502	31	20112
11.502	17	20121
11.502	31	20132
11.502	29	20141
11.503	32	20131
11.504	21	20112
11.504	41	20121
11.504	53	20141
11.505	7	20092
11.505	38	20102
11.505	48	20111
11.505	34	20122
11.505	47	20131
11.506	38	20101
11.506	58	20112
11.506	50	20121
11.506	52	20132
11.506	62	20141
11.507	14	20102
11.507	35	20111
11.507	50	20122
11.507	51	20131
11.508	16	20112
11.508	34	20121
11.508	81	20141
11.509	5	20111
11.509	38	20122
11.510	5	20102
11.510	16	20111
11.510	25	20131
11.511	6	20112
11.511	22	20121
11.511	56	20141
11.512	11	20102
11.512	19	20111
11.512	76	20122
11.513	37	20101
11.513	47	20112
11.513	72	20121
11.513	92	20141
11.514	25	20102
11.514	41	20111
11.514	76	20131
11.515	34	20132
11.516	4	20111
11.516	16	20122
11.516	11	20131
11.517	8	20112
11.517	38	20132
11.518	10	20092
11.518	43	20102
11.518	55	20111
11.518	41	20122
11.518	45	20131
11.519	5	20101
11.519	17	20112
11.519	35	20121
11.519	71	20141
11.520	20	20112
11.520	33	20121
11.520	68	20132
11.521	12	20122
11.521	24	20131
11.522	9	20112
11.522	38	20132
11.523	19	20092
11.523	21	20102
11.523	40	20111
11.523	28	20122
11.523	30	20131
11.524	3	20101
11.524	1	20112
11.524	3	20132
11.524	6	20141
11.527	6	20111
11.527	25	20122
11.527	29	20131
11.528	1	20121
11.528	14	20141
11.530	15	20122
11.530	13	20131
11.531	12	20132
11.532	4	20131
11.533	5	20121
11.533	15	20141
11.534	17	20122
11.537	1	20132
11.541	2	20122
11.541	2	20131
11.543	2	20131
11.544	1	20112
11.544	15	20132
11.545	8	20131
11.546	7	20121
11.546	22	20141
11.547	31	20131
11.553	2	20101
11.561	3	20092
11.561	1	20111
11.568	40	20101
11.568	36	20112
11.568	62	20121
11.568	47	20132
11.568	56	20141
11.569	2	20102
11.571	2	20101
11.571	1	20112
11.573	2	20101
11.573	1	20112
11.573	1	20132
11.577	1	20112
11.578	3	20111
11.578	7	20122
11.580	3	20101
11.580	7	20112
11.580	1	20141
11.581	5	20102
11.581	7	20111
11.581	31	20122
11.583	2	20092
11.583	1	20102
13.500	122	20101
13.500	94	20112
13.500	142	20121
13.500	67	20132
13.500	115	20141
13.501	98	20102
13.501	113	20111
13.501	59	20122
13.501	86	20131
13.502	151	20101
13.502	100	20112
13.502	124	20121
13.502	77	20132
13.502	112	20141
13.503	53	20102
13.503	65	20111
13.503	81	20122
13.503	86	20131
13.504	140	20112
13.504	99	20121
13.504	99	20132
13.504	63	20141
13.505	96	20102
13.505	118	20111
13.505	79	20122
13.505	83	20131
13.506	115	20112
13.506	101	20121
13.506	78	20132
13.506	60	20141
13.507	98	20102
13.507	149	20111
13.507	67	20122
13.507	113	20131
13.508	54	20112
13.508	54	20121
13.508	41	20132
13.508	50	20141
13.509	133	20102
13.509	162	20111
13.509	86	20122
13.509	126	20131
13.510	73	20111
13.510	75	20122
13.510	72	20131
13.511	73	20112
13.511	104	20121
13.511	63	20132
13.511	77	20141
13.512	51	20111
13.512	76	20122
13.512	62	20131
13.513	50	20112
13.513	42	20121
13.513	108	20141
13.514	38	20111
13.514	30	20122
13.514	32	20131
13.515	57	20112
13.515	78	20121
13.515	56	20132
13.515	75	20141
13.516	54	20122
13.517	115	20132
13.518	36	20122
13.518	43	20131
13.519	61	20112
13.519	104	20132
13.520	36	20121
13.520	50	20132
13.520	45	20141
13.521	72	20131
13.522	51	20121
13.522	83	20141
13.523	78	20131
13.524	39	20121
13.524	55	20132
13.524	42	20141
13.525	47	20131
13.526	67	20132
13.526	81	20141
13.527	25	20122
13.528	37	20112
13.528	94	20132
13.529	26	20122
13.529	12	20131
13.530	33	20131
13.531	65	20132
13.531	37	20141
13.532	14	20122
13.533	6	20132
13.537	18	20132
13.539	11	20141
13.542	15	20141
13.544	10	20141
13.547	28	20131
13.548	4	20132
13.550	16	20131
13.551	21	20132
13.553	25	20141
13.554	12	20122
13.554	11	20131
13.555	18	20112
13.555	12	20121
13.555	18	20132
13.555	13	20141
13.556	14	20122
13.557	16	20132
13.559	10	20141
13.560	1	20132
15.611	22	20092
15.611	27	20102
15.611	39	20111
15.611	30	20122
15.611	63	20131
15.612	3	20091
15.612	27	20101
15.612	36	20112
15.612	32	20121
15.612	32	20132
15.612	28	20141
15.613	18	20092
15.613	29	20102
15.613	28	20111
15.613	40	20122
15.613	50	20131
15.614	46	20091
15.614	48	20101
15.614	41	20112
15.614	68	20121
15.614	43	20132
15.614	74	20141
15.615	49	20092
15.615	60	20102
15.615	87	20111
15.615	69	20122
15.615	70	20131
15.616	13	20091
15.616	41	20101
15.616	36	20112
15.616	29	20121
15.616	34	20132
15.616	46	20141
15.617	20	20092
15.617	31	20102
15.617	41	20111
15.617	26	20122
15.617	35	20131
15.618	9	20091
15.618	36	20101
15.618	32	20112
15.618	31	20121
15.618	30	20132
15.618	40	20141
15.619	25	20092
15.619	29	20102
15.619	47	20111
15.619	31	20122
15.619	71	20131
15.620	15	20092
15.620	28	20102
15.620	25	20111
15.620	27	20122
15.620	42	20131
15.621	12	20101
15.621	37	20112
15.621	51	20132
15.622	15	20092
15.622	71	20111
15.622	81	20131
15.623	18	20112
15.623	52	20132
15.624	5	20092
15.624	13	20102
15.624	30	20111
15.624	23	20122
15.624	44	20131
15.625	17	20101
15.625	61	20112
15.625	68	20132
15.626	25	20111
15.626	54	20131
15.627	19	20101
15.627	38	20121
15.627	53	20132
15.628	4	20092
15.628	25	20102
15.628	21	20111
15.628	27	20122
15.628	24	20131
15.629	21	20101
15.629	57	20112
15.629	58	20132
15.630	12	20101
15.630	43	20121
15.630	63	20141
15.631	19	20102
15.631	41	20131
15.632	4	20112
15.632	3	20121
15.632	6	20132
15.632	14	20141
15.633	16	20111
15.633	48	20131
15.634	8	20091
15.634	18	20101
15.634	60	20132
15.635	42	20102
15.635	26	20111
15.635	90	20131
15.636	10	20091
15.636	24	20101
15.636	75	20112
15.636	46	20121
15.636	84	20141
15.637	9	20092
15.637	34	20111
15.637	62	20122
15.638	11	20101
15.638	52	20132
15.639	1	20092
15.639	8	20102
15.639	18	20111
15.639	15	20122
15.639	20	20131
15.640	7	20092
15.640	13	20102
15.640	17	20111
15.640	18	20122
15.640	28	20131
15.641	1	20101
15.641	7	20112
15.641	9	20121
15.641	15	20132
15.641	18	20141
15.642	4	20102
15.642	4	20111
15.642	4	20122
15.642	6	20131
15.643	2	20101
15.643	8	20112
15.643	3	20121
15.643	7	20132
15.643	9	20141
15.644	1	20092
15.644	11	20102
15.644	10	20111
15.644	7	20122
15.644	16	20131
15.645	5	20112
15.645	7	20132
15.646	11	20111
15.646	23	20131
15.647	12	20112
15.647	17	20121
15.647	16	20141
15.648	16	20131
15.649	16	20112
15.649	18	20132
15.650	14	20121
15.650	21	20141
15.651	8	20131
15.652	12	20112
15.652	13	20121
15.652	17	20141
15.653	9	20122
15.654	8	20121
15.654	30	20141
15.655	29	20122
15.656	19	20132
15.657	14	20131
15.658	4	20101
15.658	15	20112
15.658	11	20132
15.660	10	20111
15.660	15	20131
15.662	1	20131
15.663	7	20101
15.663	10	20112
15.663	12	20121
15.663	21	20132
16.501	204	20091
16.501	181	20101
16.501	130	20112
16.501	200	20121
16.501	110	20132
16.501	204	20141
16.502	95	20092
16.502	102	20102
16.502	142	20111
16.502	122	20122
16.502	126	20131
16.503	51	20101
16.503	99	20112
16.503	132	20121
16.503	121	20132
16.503	135	20141
16.504	37	20092
16.504	100	20102
16.504	127	20111
16.504	137	20122
16.504	135	20131
16.505	113	20091
16.505	162	20101
16.505	145	20112
16.505	173	20121
16.505	117	20132
16.505	195	20141
16.506	125	20092
16.506	160	20102
16.506	141	20111
16.506	161	20122
16.506	117	20131
16.507	170	20091
16.507	174	20101
16.507	154	20112
16.507	194	20121
16.507	127	20132
16.507	234	20141
16.508	118	20102
16.508	112	20111
16.508	135	20122
16.508	145	20131
16.509	219	20091
16.509	240	20101
16.509	136	20112
16.509	246	20121
16.509	107	20132
16.509	208	20141
16.510	53	20091
16.510	114	20101
16.510	156	20112
16.510	163	20121
16.510	122	20132
16.510	130	20141
16.511	55	20092
16.511	76	20102
16.511	93	20111
16.511	104	20122
16.511	111	20131
16.512	98	20091
16.512	118	20101
16.512	138	20112
16.512	124	20121
16.512	112	20132
16.512	85	20141
16.513	111	20111
16.513	88	20122
16.513	125	20131
16.514	75	20112
16.514	74	20121
16.514	97	20132
16.514	84	20141
16.515	28	20092
16.515	73	20102
16.515	80	20111
16.515	108	20122
16.515	140	20131
16.516	77	20112
16.516	81	20121
16.516	78	20132
16.516	129	20141
16.517	28	20092
16.517	97	20102
16.517	97	20111
16.517	126	20122
16.517	128	20131
16.518	103	20112
16.518	93	20121
16.518	99	20132
16.518	117	20141
16.519	17	20102
16.519	29	20111
16.519	67	20122
16.519	63	20131
16.520	124	20102
16.520	118	20111
16.520	112	20122
16.520	139	20131
16.521	169	20091
16.521	165	20101
16.521	161	20112
16.521	169	20121
16.521	98	20132
16.521	198	20141
16.522	37	20092
16.522	89	20102
16.522	108	20111
16.522	157	20122
16.522	157	20131
16.523	101	20101
16.523	107	20112
16.523	139	20121
16.523	88	20132
16.523	102	20141
16.524	70	20111
16.524	73	20122
16.524	104	20131
16.525	42	20112
16.525	59	20121
16.525	74	20132
16.525	122	20141
16.526	77	20122
16.526	103	20131
16.527	56	20112
16.527	77	20121
16.527	130	20132
16.527	100	20141
16.528	63	20111
16.528	87	20122
16.528	96	20131
16.529	57	20112
16.529	65	20121
16.529	78	20132
16.529	94	20141
16.530	107	20132
16.531	52	20122
16.532	61	20132
16.533	69	20131
16.534	14	20112
16.534	46	20132
16.535	42	20131
16.536	11	20121
16.536	46	20141
16.537	12	20122
16.538	17	20121
16.538	45	20141
16.539	34	20131
16.540	18	20122
16.541	12	20112
16.541	25	20132
16.542	17	20102
16.542	15	20111
16.542	16	20131
16.543	4	20112
16.543	23	20132
16.544	19	20122
16.545	14	20112
16.545	40	20121
16.545	87	20141
16.546	46	20122
16.547	47	20132
16.548	57	20131
16.549	24	20121
16.549	53	20141
16.580	4	20111
16.580	25	20122
16.581	8	20121
16.581	35	20141
16.582	23	20122
16.583	4	20112
16.583	42	20132
16.584	28	20122
16.585	14	20112
16.585	20	20121
16.585	39	20141
16.586	83	20131
16.587	13	20112
16.587	19	20121
16.587	52	20141
16.588	21	20122
16.589	5	20121
16.589	29	20132
16.589	40	20141
20.500	99	20101
20.500	101	20112
20.500	208	20121
20.500	76	20132
20.500	134	20141
20.501	43	20102
20.501	78	20111
20.501	82	20122
20.501	57	20131
20.502	41	20112
20.502	31	20121
20.502	48	20132
20.502	33	20141
20.503	92	20102
20.503	140	20111
20.503	160	20122
20.503	117	20131
20.504	88	20112
20.504	82	20121
20.504	99	20132
20.504	84	20141
20.505	99	20102
20.505	127	20111
20.505	123	20122
20.505	127	20131
20.506	84	20101
20.506	146	20112
20.506	228	20121
20.506	90	20132
20.506	163	20141
20.507	110	20102
20.507	135	20111
20.507	117	20122
20.507	157	20131
20.508	147	20112
20.508	141	20121
20.508	154	20132
20.508	96	20141
20.509	169	20102
20.509	277	20111
20.509	116	20122
20.509	196	20131
20.510	61	20111
20.510	86	20122
20.510	110	20131
20.511	40	20112
20.511	51	20121
20.511	84	20132
20.512	70	20122
20.512	71	20131
20.513	36	20121
20.513	159	20141
20.514	106	20111
20.514	114	20122
20.514	140	20131
20.515	74	20112
20.515	77	20121
20.515	97	20132
20.516	97	20131
20.517	56	20121
20.517	134	20141
20.518	113	20122
20.519	69	20132
20.520	88	20141
20.521	42	20131
20.522	148	20141
20.524	53	20112
20.524	34	20121
20.524	95	20132
20.524	1	20141
20.525	102	20122
20.526	64	20112
20.526	100	20121
20.526	97	20132
20.526	127	20141
20.527	112	20131
20.528	187	20141
20.529	73	20102
20.529	91	20111
20.529	135	20122
20.529	97	20131
20.530	46	20111
20.530	56	20122
20.530	126	20131
20.531	120	20132
20.532	61	20122
20.532	48	20131
20.533	5	20132
20.536	30	20122
20.537	66	20141
20.538	66	20122
20.539	34	20132
20.540	39	20141
20.546	84	20141
20.547	52	20131
20.548	54	20132
20.550	19	20131
20.555	2	20132
22.001	26	20141
22.007	23	20141
22.010	11	20141
22.018	23	20141
30.500	13	20102
30.500	30	20111
30.500	12	20122
30.500	22	20131
30.501	9	20101
30.501	13	20112
30.501	22	20121
30.501	10	20132
30.501	12	20141
30.502	2	20102
30.502	9	20111
30.502	7	20122
30.502	10	20131
30.503	26	20101
30.503	29	20112
30.503	20	20121
30.503	18	20132
30.503	9	20141
30.504	16	20102
30.504	13	20111
30.504	26	20122
30.505	24	20101
30.505	17	20112
30.505	24	20121
30.505	10	20132
30.505	15	20141
30.506	10	20102
30.506	46	20111
30.506	11	20122
30.506	20	20131
30.507	35	20101
30.507	19	20112
30.507	29	20121
30.507	36	20141
30.508	23	20102
30.508	23	20111
30.508	36	20122
30.509	61	20101
30.509	20	20112
30.509	47	20121
30.509	19	20132
30.509	28	20141
30.510	14	20112
30.510	26	20121
30.510	23	20141
30.511	21	20122
30.512	9	20112
30.512	15	20132
30.513	18	20131
30.514	18	20112
30.514	25	20121
30.514	18	20141
30.515	30	20122
30.516	20	20121
30.516	22	20141
30.517	13	20131
30.518	21	20132
30.520	17	20131
30.521	18	20141
30.522	29	20131
30.523	11	20132
30.524	13	20122
30.525	17	20132
30.526	27	20111
30.526	18	20131
30.527	32	20121
30.527	12	20141
30.528	25	20131
30.529	24	20112
30.529	25	20132
30.530	14	20112
30.530	17	20121
30.530	15	20141
30.531	13	20122
30.532	9	20112
30.532	15	20132
30.538	9	20132
30.539	10	20122
30.543	11	20132
30.547	14	20141
30.549	30	20132
30.550	12	20121
30.550	13	20141
71.500	81	20091
71.500	57	20101
71.500	25	20112
71.500	43	20121
71.500	23	20132
71.500	26	20141
71.501	28	20092
71.501	23	20102
71.501	33	20111
71.501	32	20122
71.501	27	20131
71.502	54	20091
71.502	64	20101
71.502	31	20112
71.502	31	20121
71.502	16	20132
71.502	25	20141
71.503	42	20092
71.503	38	20102
71.503	38	20111
71.503	31	20122
71.503	16	20131
71.504	9	20091
71.504	39	20101
71.504	28	20112
71.504	26	20121
71.504	20	20132
71.504	17	20141
71.505	63	20092
71.505	47	20102
71.505	70	20111
71.505	38	20122
71.505	53	20131
71.506	40	20091
71.506	37	20101
71.506	27	20112
71.506	32	20121
71.506	16	20132
71.506	17	20141
71.507	43	20092
71.507	18	20102
71.507	41	20111
71.507	21	20122
71.507	22	20131
71.508	8	20091
71.508	30	20101
71.508	16	20112
71.508	21	20121
71.508	10	20132
71.508	8	20141
71.509	19	20092
71.509	22	20102
71.509	30	20111
71.509	20	20122
71.509	20	20131
71.510	16	20102
71.510	25	20111
71.510	13	20122
71.510	18	20131
71.511	19	20112
71.511	22	20121
71.511	13	20132
71.511	10	20141
71.512	26	20102
71.512	27	20111
71.512	21	20122
71.512	31	20131
71.513	12	20101
71.513	20	20112
71.513	18	20121
71.513	24	20132
71.513	17	20141
71.514	15	20102
71.514	14	20111
71.514	27	20122
71.514	21	20131
71.515	22	20112
71.515	21	20121
71.515	13	20132
71.515	15	20141
71.516	5	20092
71.516	22	20102
71.516	20	20111
71.516	17	20122
71.516	16	20131
71.517	7	20091
71.517	18	20101
71.517	28	20112
71.517	13	20121
71.517	17	20132
71.517	22	20141
71.518	12	20092
71.518	7	20102
71.518	26	20111
71.518	19	20122
71.518	32	20131
71.519	14	20101
71.519	21	20112
71.519	19	20121
71.519	17	20132
71.519	13	20141
71.520	13	20101
71.520	16	20112
71.520	19	20121
71.520	14	20132
71.520	13	20141
71.521	14	20092
71.521	33	20102
71.521	35	20111
71.521	27	20122
71.521	35	20131
71.522	12	20101
71.522	10	20112
71.522	16	20121
71.522	11	20132
71.522	16	20141
71.523	11	20102
71.523	17	20111
71.523	25	20122
71.523	14	20131
71.524	1	20112
71.524	21	20121
71.524	15	20132
71.524	11	20141
71.525	6	20111
71.525	11	20122
71.525	17	20131
71.526	12	20101
71.526	24	20112
71.526	16	20121
71.526	20	20132
71.526	20	20141
71.527	8	20102
71.527	15	20111
71.527	16	20122
71.527	16	20131
71.528	18	20101
71.528	16	20112
71.528	27	20121
71.528	26	20132
71.528	22	20141
71.529	16	20102
71.529	18	20111
71.529	18	20122
71.529	18	20131
71.530	5	20092
71.530	15	20102
71.530	13	20111
71.530	12	20122
71.530	8	20131
71.531	10	20112
71.531	11	20132
71.533	9	20132
71.534	7	20102
71.534	8	20111
71.534	10	20131
71.535	10	20121
71.535	11	20141
71.536	17	20131
71.537	3	20091
71.537	2	20101
71.537	1	20112
71.537	1	20121
71.537	2	20141
71.538	13	20131
71.539	2	20121
71.539	3	20141
71.540	3	20132
71.542	10	20121
71.542	15	20141
71.543	5	20111
71.543	8	20131
71.544	10	20112
71.544	6	20121
71.544	10	20141
71.545	2	20131
71.546	22	20132
71.547	6	20122
71.548	13	20132
71.549	6	20111
71.549	2	20131
71.550	8	20102
71.550	15	20122
71.552	15	20131
71.554	10	20111
71.554	6	20131
71.555	1	20132
71.556	11	20122
71.557	2	20112
71.557	7	20132
71.559	6	20121
71.559	8	20141
71.560	1	20132
71.561	7	20102
71.561	7	20131
71.562	9	20112
71.562	11	20121
71.562	10	20132
71.562	20	20141
73.500	10	20082
73.500	10	20091
73.500	18	20101
73.500	17	20112
73.500	19	20121
73.500	13	20132
73.500	18	20141
73.501	5	20092
73.501	9	20102
73.501	18	20111
73.501	13	20122
73.501	11	20131
73.502	4	20082
73.502	8	20091
73.502	5	20101
73.502	3	20112
73.502	2	20121
73.502	3	20132
73.503	4	20092
73.503	3	20102
73.503	2	20122
73.503	2	20131
73.504	62	20082
73.504	75	20091
73.504	64	20101
73.504	32	20112
73.504	36	20121
73.504	14	20132
73.504	21	20141
73.505	56	20092
73.505	35	20102
73.505	30	20111
73.505	24	20122
73.505	17	20131
73.506	21	20082
73.506	27	20091
73.506	24	20101
73.506	21	20112
73.506	14	20121
73.506	11	20132
73.506	11	20141
73.507	67	20081
73.507	37	20092
73.507	30	20102
73.507	52	20111
73.507	18	20122
73.507	19	20131
73.508	75	20082
73.508	76	20091
73.508	56	20101
73.508	26	20112
73.508	46	20121
73.508	11	20132
73.508	26	20141
73.509	48	20081
73.509	45	20092
73.509	42	20102
73.509	36	20111
73.509	18	20122
73.509	23	20131
73.510	76	20081
73.510	47	20092
73.510	35	20102
73.510	41	20111
73.510	23	20122
73.510	30	20131
73.511	38	20082
73.511	55	20091
73.511	34	20101
73.511	42	20112
73.511	30	20121
73.511	22	20132
73.511	26	20141
73.512	26	20092
73.512	23	20102
73.512	39	20111
73.512	28	20122
73.512	30	20131
73.513	5	20091
73.513	19	20101
73.513	36	20112
73.513	24	20121
73.513	22	20132
73.513	21	20141
73.514	18	20102
73.514	21	20111
73.514	40	20131
73.515	14	20091
73.515	16	20101
73.515	13	20112
73.515	38	20121
73.515	37	20141
73.516	9	20092
73.516	13	20102
73.516	9	20111
73.516	35	20122
73.517	9	20091
73.517	23	20101
73.517	22	20112
73.517	38	20121
73.517	16	20132
73.517	22	20141
73.518	6	20092
73.518	21	20102
73.518	18	20111
73.518	45	20122
73.519	15	20101
73.519	15	20112
73.519	42	20132
73.520	19	20112
73.520	32	20121
73.520	39	20141
73.521	13	20092
73.521	12	20102
73.521	11	20111
73.521	37	20131
73.522	25	20091
73.522	41	20101
73.522	43	20112
73.522	49	20121
73.522	27	20132
73.522	22	20141
73.523	13	20092
73.523	23	20102
73.523	19	20111
73.523	13	20122
73.523	29	20131
73.524	32	20082
73.524	38	20091
73.524	38	20101
73.524	50	20112
73.524	40	20121
73.524	30	20132
73.524	17	20141
73.525	24	20092
73.525	25	20102
73.525	30	20111
73.525	24	20122
73.525	29	20131
73.526	17	20101
73.526	25	20112
73.526	19	20121
73.526	19	20132
73.526	15	20141
73.527	8	20092
73.527	8	20102
73.527	18	20111
73.527	33	20122
73.528	5	20101
