subject	total	semester
16.505	115	20112
16.505	139	20121
16.505	93	20132
16.506	102	20092
16.506	146	20102
16.506	121	20111
16.506	147	20122
16.506	97	20131
16.507	97	20091
16.507	106	20101
16.507	109	20112
16.507	145	20121
16.507	89	20132
16.508	110	20102
16.508	95	20111
16.508	111	20122
16.508	116	20131
16.509	170	20091
16.509	169	20101
16.509	113	20112
16.509	195	20121
16.509	90	20132
16.510	33	20091
16.510	91	20101
16.510	132	20112
16.510	140	20121
16.510	106	20132
16.511	41	20092
16.511	58	20102
16.511	66	20111
16.511	68	20122
16.511	66	20131
16.512	79	20091
16.512	97	20101
16.512	115	20112
16.512	102	20121
16.512	96	20132
16.513	100	20111
16.513	64	20122
16.513	101	20131
16.514	63	20112
16.514	60	20121
16.514	89	20132
16.515	22	20092
16.515	60	20102
16.515	58	20111
16.515	92	20122
16.515	117	20131
16.516	67	20112
16.516	71	20121
16.516	63	20132
16.517	20	20092
16.517	84	20102
16.517	83	20111
16.517	116	20122
16.517	105	20131
16.518	90	20112
16.518	82	20121
16.518	92	20132
16.519	15	20102
16.519	27	20111
16.519	56	20122
16.519	51	20131
16.520	109	20102
16.520	101	20111
16.520	91	20122
16.520	122	20131
16.521	126	20091
16.521	133	20101
16.521	141	20112
16.521	134	20121
16.521	67	20132
16.522	25	20092
16.522	73	20102
16.522	89	20111
16.522	115	20122
16.522	107	20131
16.523	87	20101
16.523	90	20112
16.523	122	20121
16.523	76	20132
16.524	62	20111
16.524	65	20122
16.524	93	20131
16.525	32	20112
16.525	43	20121
16.525	58	20132
16.526	64	20122
16.526	91	20131
16.527	52	20112
16.527	71	20121
16.527	118	20132
16.528	56	20111
16.528	78	20122
16.528	78	20131
16.529	48	20112
16.529	56	20121
16.529	63	20132
16.530	101	20132
16.531	45	20122
16.532	55	20132
16.533	59	20131
16.534	12	20112
16.534	43	20132
16.535	39	20131
16.536	10	20121
16.537	10	20122
16.538	16	20121
16.539	24	20131
16.540	15	20122
16.541	11	20112
16.541	19	20132
16.542	9	20102
16.542	9	20111
16.542	15	20131
16.543	3	20112
16.543	14	20132
16.544	17	20122
16.545	11	20112
16.545	36	20121
16.546	45	20122
16.547	41	20132
16.548	42	20131
16.549	21	20121
16.580	4	20111
16.580	23	20122
16.581	8	20121
16.582	19	20122
16.583	4	20112
16.583	41	20132
16.584	25	20122
16.585	7	20112
16.585	13	20121
16.586	77	20131
16.587	11	20112
16.587	17	20121
16.588	17	20122
16.589	5	20121
16.589	28	20132
20.500	84	20101
20.500	89	20112
20.500	169	20121
20.500	67	20132
20.501	30	20102
20.501	49	20111
20.501	64	20122
20.501	43	20131
20.502	37	20112
20.502	26	20121
20.502	44	20132
20.503	72	20102
20.503	112	20111
20.503	117	20122
20.503	78	20131
20.504	64	20112
20.504	47	20121
20.504	61	20132
20.505	74	20102
20.505	83	20111
20.505	91	20122
20.505	84	20131
20.506	59	20101
20.506	101	20112
20.506	145	20121
20.506	64	20132
20.507	92	20102
20.507	104	20111
20.507	91	20122
20.507	123	20131
20.508	131	20112
20.508	110	20121
20.508	129	20132
20.509	137	20102
20.509	211	20111
20.509	95	20122
20.509	162	20131
20.510	41	20111
20.510	69	20122
20.510	87	20131
20.511	33	20112
20.511	45	20121
20.511	76	20132
20.512	58	20122
20.512	60	20131
20.513	33	20121
20.514	91	20111
20.514	94	20122
20.514	112	20131
20.515	69	20112
20.515	70	20121
20.515	88	20132
20.516	93	20131
20.517	41	20121
20.518	104	20122
20.519	66	20132
20.521	37	20131
20.524	49	20112
20.524	33	20121
20.524	77	20132
20.525	96	20122
20.526	60	20112
20.526	86	20121
20.526	89	20132
20.527	93	20131
20.529	66	20102
20.529	76	20111
20.529	119	20122
20.529	83	20131
20.530	40	20111
20.530	47	20122
20.530	108	20131
20.531	107	20132
20.532	39	20122
20.532	34	20131
20.533	5	20132
20.536	30	20122
20.538	60	20122
20.539	31	20132
20.547	49	20131
20.548	49	20132
20.550	13	20131
20.555	2	20132
30.500	11	20102
30.500	24	20111
30.500	11	20122
30.500	15	20131
30.501	6	20101
30.501	8	20112
30.501	10	20121
30.501	6	20132
30.502	2	20102
30.502	7	20111
30.502	6	20122
30.502	8	20131
30.503	19	20101
30.503	25	20112
30.503	15	20121
30.503	12	20132
30.504	11	20102
30.504	7	20111
30.504	20	20122
30.505	14	20101
30.505	12	20112
30.505	18	20121
30.505	6	20132
30.506	9	20102
30.506	27	20111
30.506	9	20122
30.506	12	20131
30.507	26	20101
30.507	14	20112
30.507	20	20121
30.508	19	20102
30.508	17	20111
30.508	25	20122
30.509	46	20101
30.509	17	20112
30.509	38	20121
30.509	14	20132
30.510	11	20112
30.510	13	20121
30.511	17	20122
30.512	6	20112
30.512	15	20132
30.513	16	20131
30.514	18	20112
30.514	19	20121
30.515	27	20122
30.516	14	20121
30.517	10	20131
30.518	21	20132
30.520	14	20131
30.522	27	20131
30.523	10	20132
30.524	12	20122
30.525	17	20132
30.526	19	20111
30.526	17	20131
30.527	29	20121
30.528	23	20131
30.529	23	20112
30.529	22	20132
30.530	11	20112
30.530	16	20121
30.531	12	20122
30.532	6	20112
30.532	12	20132
30.538	9	20132
30.539	9	20122
30.543	9	20132
30.549	29	20132
30.550	7	20121
71.500	57	20091
71.500	32	20101
71.500	15	20112
71.500	25	20121
71.500	15	20132
71.501	20	20092
71.501	14	20102
71.501	13	20111
71.501	12	20122
71.501	11	20131
71.502	36	20091
71.502	47	20101
71.502	18	20112
71.502	24	20121
71.502	8	20132
71.503	24	20092
71.503	22	20102
71.503	20	20111
71.503	20	20122
71.503	6	20131
71.504	8	20091
71.504	29	20101
71.504	24	20112
71.504	22	20121
71.504	14	20132
71.505	38	20092
71.505	40	20102
71.505	50	20111
71.505	26	20122
71.505	37	20131
71.506	25	20091
71.506	24	20101
71.506	20	20112
71.506	16	20121
71.506	8	20132
71.507	33	20092
71.507	15	20102
71.507	30	20111
71.507	17	20122
71.507	12	20131
71.508	2	20091
71.508	25	20101
71.508	12	20112
71.508	14	20121
71.508	7	20132
71.509	11	20092
71.509	9	20102
71.509	17	20111
71.509	8	20122
71.509	13	20131
71.510	13	20102
71.510	20	20111
71.510	9	20122
71.510	14	20131
71.511	16	20112
71.511	19	20121
71.511	12	20132
71.512	26	20102
71.512	23	20111
71.512	19	20122
71.512	25	20131
71.513	5	20101
71.513	19	20112
71.513	15	20121
71.513	22	20132
71.514	10	20102
71.514	9	20111
71.514	21	20122
71.514	15	20131
71.515	19	20112
71.515	14	20121
71.515	5	20132
71.516	4	20092
71.516	11	20102
71.516	14	20111
71.516	13	20122
71.516	8	20131
71.517	6	20091
71.517	15	20101
71.517	26	20112
71.517	12	20121
71.517	14	20132
71.518	7	20092
71.518	7	20102
71.518	18	20111
71.518	13	20122
71.518	19	20131
71.519	12	20101
71.519	19	20112
71.519	17	20121
71.519	14	20132
71.520	7	20101
71.520	12	20112
71.520	14	20121
71.520	7	20132
71.521	11	20092
71.521	29	20102
71.521	30	20111
71.521	24	20122
71.521	29	20131
71.522	5	20101
71.522	10	20112
71.522	7	20121
71.522	7	20132
71.523	8	20102
71.523	11	20111
71.523	17	20122
71.523	5	20131
71.524	1	20112
71.524	18	20121
71.524	11	20132
71.525	4	20111
71.525	10	20122
71.525	14	20131
71.526	5	20101
71.526	16	20112
71.526	13	20121
71.526	11	20132
71.527	2	20102
71.527	8	20111
71.527	13	20122
71.527	11	20131
71.528	15	20101
71.528	14	20112
71.528	24	20121
71.528	19	20132
71.529	15	20102
71.529	11	20111
71.529	13	20122
71.529	13	20131
71.530	3	20092
71.530	11	20102
71.530	11	20111
71.530	9	20122
71.530	4	20131
71.531	10	20112
71.531	11	20132
71.533	9	20132
71.534	5	20102
71.534	7	20111
71.534	8	20131
71.535	8	20121
71.536	15	20131
71.537	3	20091
71.537	1	20101
71.537	1	20112
71.538	12	20131
71.539	2	20121
71.540	2	20132
71.542	9	20121
71.543	5	20111
71.543	6	20131
71.544	9	20112
71.544	4	20121
71.545	2	20131
71.546	18	20132
71.547	6	20122
71.548	11	20132
71.549	3	20111
71.550	7	20102
71.550	15	20122
71.552	15	20131
71.554	8	20111
71.554	3	20131
71.555	1	20132
71.556	11	20122
71.557	2	20112
71.557	7	20132
71.559	6	20121
71.560	1	20132
71.561	5	20102
71.561	5	20131
71.562	8	20112
71.562	8	20121
71.562	10	20132
73.500	4	20082
73.500	6	20091
73.500	9	20101
73.500	11	20112
73.500	15	20121
73.500	8	20132
73.501	5	20092
73.501	7	20102
73.501	16	20111
73.501	13	20122
73.501	10	20131
73.502	4	20091
73.502	3	20101
73.502	2	20112
73.502	2	20121
73.502	2	20132
73.503	4	20092
73.503	3	20102
73.503	2	20122
73.503	1	20131
73.504	35	20082
73.504	50	20091
73.504	50	20101
73.504	23	20112
73.504	24	20121
73.504	14	20132
73.505	45	20092
73.505	33	20102
73.505	21	20111
73.505	17	20122
73.505	12	20131
73.506	17	20082
73.506	18	20091
73.506	16	20101
73.506	16	20112
73.506	11	20121
73.506	6	20132
73.507	45	20081
73.507	24	20092
73.507	13	20102
73.507	30	20111
73.507	15	20122
73.507	12	20131
73.508	42	20082
73.508	47	20091
73.508	30	20101
73.508	14	20112
73.508	31	20121
73.508	4	20132
73.509	31	20081
73.509	20	20092
73.509	29	20102
73.509	25	20111
73.509	13	20122
73.509	11	20131
73.510	35	20081
73.510	21	20092
73.510	14	20102
73.510	19	20111
73.510	10	20122
73.510	16	20131
73.511	23	20082
73.511	35	20091
73.511	20	20101
73.511	31	20112
73.511	20	20121
73.511	13	20132
73.512	19	20092
73.512	14	20102
73.512	25	20111
73.512	17	20122
73.512	20	20131
73.513	3	20091
73.513	18	20101
73.513	26	20112
73.513	19	20121
73.513	16	20132
73.514	13	20102
73.514	16	20111
73.514	38	20131
73.515	13	20091
73.515	10	20101
73.515	12	20112
73.515	32	20121
73.516	8	20092
73.516	13	20102
73.516	8	20111
73.516	34	20122
73.517	7	20091
73.517	21	20101
73.517	20	20112
73.517	32	20121
73.517	14	20132
73.518	6	20092
73.518	17	20102
73.518	16	20111
73.518	41	20122
73.519	12	20101
73.519	11	20112
73.519	33	20132
73.520	18	20112
73.520	29	20121
73.521	8	20092
73.521	11	20102
73.521	7	20111
73.521	32	20131
73.522	14	20091
73.522	23	20101
73.522	18	20112
73.522	18	20121
73.522	13	20132
73.523	8	20092
73.523	20	20102
73.523	11	20111
73.523	7	20122
73.523	22	20131
73.524	22	20082
73.524	15	20091
73.524	17	20101
73.524	19	20112
73.524	21	20121
73.524	17	20132
73.525	17	20092
73.525	24	20102
73.525	25	20111
73.525	21	20122
73.525	20	20131
73.526	16	20101
73.526	23	20112
73.526	17	20121
73.526	16	20132
73.527	6	20092
73.527	7	20102
73.527	15	20111
73.527	30	20122
73.528	3	20101
73.528	18	20112
73.528	13	20121
73.529	2	20092
73.529	12	20102
73.529	9	20111
73.529	23	20122
73.530	12	20092
73.530	5	20102
73.530	8	20111
73.530	18	20122
73.531	14	20082
73.531	14	20091
73.531	11	20101
73.531	16	20112
73.531	16	20121
73.532	11	20092
73.532	14	20102
73.532	16	20111
73.532	16	20122
73.532	11	20131
73.533	5	20101
73.533	29	20121
73.534	8	20102
73.534	8	20111
73.534	11	20122
73.535	11	20082
73.535	11	20091
73.535	5	20101
73.535	20	20112
73.535	14	20121
73.535	13	20132
73.536	1	20102
73.536	5	20111
73.536	11	20122
73.537	10	20112
73.537	4	20121
73.537	9	20132
73.538	8	20131
73.539	17	20112
73.540	7	20112
73.540	3	20132
73.541	9	20092
73.541	14	20102
73.541	7	20122
73.544	9	20132
73.546	7	20132
73.547	7	20102
73.547	6	20122
73.548	20	20121
73.549	14	20111
73.549	8	20131
73.550	16	20111
73.550	26	20131
73.552	13	20111
73.552	9	20122
73.554	6	20122
73.555	8	20091
73.555	16	20101
73.555	31	20121
73.556	18	20102
73.556	4	20111
73.556	7	20131
73.557	17	20112
73.557	8	20132
73.558	15	20102
73.558	13	20122
73.560	28	20112
73.560	35	20132
73.562	18	20121
73.564	12	20121
73.566	14	20091
73.566	14	20101
73.566	13	20112
73.566	13	20132
74.500	4	20111
74.500	6	20131
74.501	4	20082
74.501	8	20091
74.501	8	20101
74.501	7	20112
74.501	6	20121
74.502	6	20111
74.502	12	20131
74.506	13	20081
74.506	10	20092
74.506	9	20102
74.506	14	20111
74.506	11	20131
74.508	8	20092
74.508	5	20102
74.508	11	20111
74.508	8	20122
74.509	7	20132
74.511	12	20092
74.511	7	20102
74.511	7	20111
74.511	7	20131
74.512	9	20112
74.512	6	20132
74.513	2	20122
74.514	6	20101
74.514	9	20112
74.514	3	20132
74.515	1	20092
74.515	5	20102
74.515	7	20131
74.516	16	20101
74.516	7	20112
74.516	7	20132
74.519	14	20122
74.523	11	20082
74.523	11	20091
74.523	15	20101
74.523	4	20112
74.523	13	20121
74.524	6	20102
74.524	8	20111
74.524	9	20122
74.525	7	20121
74.526	15	20081
74.526	14	20092
74.526	12	20102
74.526	10	20111
74.526	12	20131
74.527	4	20091
74.527	6	20112
74.527	8	20132
74.528	1	20092
74.528	3	20102
74.528	4	20111
74.528	11	20131
74.529	3	20112
74.529	9	20132
74.530	2	20091
74.530	1	20101
74.530	1	20121
74.531	1	20081
74.531	4	20092
74.531	1	20102
74.531	2	20111
74.531	4	20122
74.531	2	20131
74.532	1	20132
74.533	1	20092
74.533	3	20102
74.533	3	20111
74.533	6	20122
74.538	10	20091
74.538	6	20101
74.538	4	20112
74.538	7	20121
74.539	5	20122
74.540	5	20102
74.540	7	20122
74.542	1	20092
74.542	16	20102
74.542	4	20111
74.542	9	20131
74.543	6	20082
74.543	12	20091
74.543	7	20101
74.543	8	20112
74.543	12	20132
74.546	2	20111
74.546	4	20131
74.547	4	20121
74.550	11	20082
74.550	4	20091
74.550	15	20101
74.550	6	20112
74.550	10	20121
74.551	3	20102
74.551	7	20122
74.552	6	20101
74.552	7	20112
74.552	7	20132
74.553	7	20122
74.555	10	20111
74.555	6	20131
74.556	1	20082
74.556	5	20091
74.556	7	20101
74.556	3	20112
74.556	8	20132
74.557	4	20102
74.557	6	20131
74.558	5	20121
74.559	2	20102
74.559	5	20122
74.561	7	20121
74.562	2	20122
74.563	8	20121
74.565	1	20132
74.566	1	20111
74.566	1	20122
74.566	4	20131
74.579	1	20131
75.554	6	20092
75.554	9	20102
75.554	6	20111
75.554	3	20122
75.554	10	20131
75.555	3	20101
75.555	8	20112
75.555	5	20121
75.555	5	20132
75.556	5	20092
75.556	11	20102
75.556	23	20111
75.556	25	20122
75.557	15	20101
75.557	13	20112
75.557	16	20121
75.557	11	20132
75.558	3	20102
75.558	10	20111
75.558	12	20131
75.559	12	20101
75.559	3	20112
75.559	25	20121
75.559	11	20132
75.560	4	20101
75.560	11	20112
75.560	7	20121
75.560	9	20132
75.561	8	20092
75.561	4	20102
75.561	10	20111
75.561	10	20122
75.561	16	20131
75.562	19	20101
75.562	9	20112
75.562	16	20121
75.562	5	20132
75.563	15	20102
75.563	20	20111
75.563	40	20131
75.564	5	20101
75.564	8	20112
75.564	14	20121
75.565	18	20102
75.565	14	20111
75.565	12	20122
75.565	15	20131
75.566	3	20112
75.566	5	20121
75.567	6	20131
75.568	11	20112
75.568	19	20132
75.569	11	20122
75.570	11	20102
75.570	14	20111
75.570	26	20131
75.571	7	20112
75.571	13	20121
75.572	20	20122
75.573	12	20112
75.573	11	20121
75.573	9	20132
75.574	5	20122
75.575	21	20132
75.576	1	20102
75.576	5	20122
75.577	2	20121
75.578	7	20131
75.579	4	20132
75.580	3	20121
75.582	8	20101
75.582	6	20112
75.582	20	20121
75.584	3	20121
75.585	17	20122
75.586	12	20121
75.587	1	20111
75.587	10	20122
75.588	2	20121
75.589	2	20102
75.589	2	20111
75.589	24	20131
75.590	26	20122
75.591	2	20112
75.591	2	20132
75.592	3	20122
75.593	12	20112
75.593	14	20132
75.594	1	20111
75.594	5	20131
75.595	3	20101
75.595	6	20121
75.596	6	20111
75.596	11	20131
75.597	8	20112
75.597	17	20132
75.598	1	20111
75.598	5	20122
75.599	26	20132
75.600	9	20131
75.601	2	20112
75.601	8	20132
75.604	8	20131
75.607	6	20121
75.611	6	20111
75.611	24	20122
75.613	2	20111
75.613	7	20131
75.614	16	20101
75.614	9	20112
75.614	16	20121
75.614	8	20132
75.616	1	20101
75.616	2	20121
75.616	12	20132
76.500	14	20092
76.500	7	20102
76.500	14	20111
76.500	5	20122
76.500	2	20131
76.501	15	20101
76.501	4	20112
76.501	7	20121
76.501	3	20132
76.502	1	20092
76.502	8	20102
76.502	1	20111
76.502	5	20122
76.502	3	20131
76.503	1	20101
76.503	2	20112
76.503	15	20121
76.504	5	20092
76.504	5	20102
76.504	10	20111
76.504	6	20122
76.504	8	20131
76.505	9	20101
76.505	8	20112
76.505	3	20121
76.505	2	20132
76.506	51	20092
76.506	19	20102
76.506	23	20111
76.506	14	20122
76.506	8	20131
76.507	7	20101
76.507	11	20112
76.507	9	20121
76.508	6	20102
76.508	11	20122
76.509	13	20121
76.510	41	20101
76.510	19	20112
76.510	16	20121
76.510	4	20132
76.511	20	20092
76.511	13	20102
76.511	23	20111
76.511	10	20122
76.511	6	20131
76.512	21	20101
76.512	13	20112
76.512	16	20121
76.512	6	20132
76.513	11	20102
76.513	5	20111
76.513	11	20122
76.514	10	20112
76.514	13	20121
76.515	7	20102
76.515	10	20111
76.515	18	20122
76.516	8	20112
76.516	16	20132
76.517	18	20092
76.517	14	20102
76.517	20	20111
76.517	22	20131
76.518	4	20101
76.518	6	20121
76.519	4	20102
76.519	6	20111
76.519	10	20122
76.520	2	20131
76.521	5	20101
76.521	2	20112
76.521	14	20132
76.522	3	20092
76.522	1	20102
76.522	3	20111
76.522	10	20131
76.523	5	20112
76.523	11	20132
76.524	6	20111
76.524	4	20131
76.525	1	20112
76.525	8	20132
76.526	13	20092
76.526	4	20102
76.526	9	20111
76.526	8	20131
76.527	2	20121
76.528	7	20111
76.528	4	20131
76.529	3	20101
76.529	4	20112
76.529	7	20132
76.530	8	20112
76.530	1	20132
76.531	3	20102
76.531	2	20122
76.532	7	20101
76.532	5	20121
76.533	5	20111
76.533	8	20131
76.535	7	20111
76.536	4	20101
76.536	3	20132
76.537	2	20122
76.538	10	20112
76.538	3	20132
76.539	10	20111
76.540	1	20111
76.541	3	20112
76.541	3	20132
76.542	4	20131
76.543	2	20132
76.544	4	20131
76.545	1	20132
76.546	1	20102
76.546	3	20111
76.546	1	20131
76.551	7	20102
76.551	3	20111
76.551	1	20122
76.551	2	20131
76.552	1	20112
76.552	3	20132
76.554	6	20132
78.563	1	20091
78.563	17	20101
78.563	7	20112
78.563	7	20121
78.563	4	20132
78.564	12	20102
78.564	3	20111
78.564	7	20122
78.564	6	20131
78.565	2	20091
78.565	5	20101
78.565	12	20112
78.565	3	20121
78.565	3	20132
78.566	9	20092
78.566	12	20102
78.566	16	20111
78.566	5	20122
78.566	8	20131
78.567	5	20091
78.567	24	20101
78.567	11	20112
78.567	13	20121
78.567	7	20132
78.568	7	20092
78.568	13	20102
78.568	13	20111
78.568	5	20122
78.568	6	20131
78.569	3	20101
78.569	13	20112
78.569	4	20121
78.569	3	20132
78.570	2	20091
78.570	10	20101
78.570	5	20112
78.570	14	20121
78.570	10	20132
78.571	8	20092
78.571	5	20102
78.571	9	20111
78.571	3	20122
78.571	13	20131
78.572	5	20101
78.572	7	20112
78.572	6	20121
78.572	4	20132
78.573	6	20111
78.573	11	20131
78.574	1	20101
78.574	3	20112
78.574	6	20121
78.574	4	20132
78.575	3	20102
78.575	2	20111
78.575	5	20122
78.575	3	20131
78.576	1	20101
78.576	7	20112
78.576	6	20121
78.576	6	20132
78.577	3	20111
78.577	5	20122
78.577	5	20131
78.578	2	20101
78.578	4	20112
78.578	3	20121
78.578	2	20132
78.579	2	20102
78.579	1	20111
78.579	7	20122
78.579	4	20131
78.580	2	20102
78.580	6	20111
78.580	4	20122
78.580	5	20131
78.581	6	20112
78.581	8	20132
78.582	14	20111
78.582	10	20131
78.583	2	20101
78.583	13	20112
78.583	9	20121
78.583	8	20132
78.584	11	20122
78.585	2	20112
78.585	12	20132
78.586	4	20131
78.587	5	20112
78.587	10	20121
78.588	2	20102
78.588	1	20111
78.588	8	20122
78.588	7	20131
78.589	4	20112
78.589	11	20132
78.590	1	20112
78.590	9	20121
78.591	11	20122
78.592	2	20101
78.592	12	20121
78.593	1	20102
78.593	5	20111
78.593	7	20122
78.593	6	20131
78.594	4	20132
78.595	3	20131
78.596	9	20132
78.597	1	20102
78.597	3	20122
78.600	3	20121
78.601	3	20102
78.601	2	20122
78.602	3	20121
78.603	5	20131
78.604	4	20121
78.605	1	20092
78.605	4	20102
78.605	8	20111
78.605	1	20122
78.605	3	20131
78.611	1	20112
78.611	3	20132
79.550	4	20092
79.550	8	20102
79.550	11	20111
79.550	3	20122
79.550	4	20131
79.551	13	20091
79.551	8	20101
79.551	5	20112
79.551	8	20121
79.552	6	20111
79.552	4	20131
79.553	4	20091
79.553	3	20101
79.553	1	20112
79.553	2	20121
79.553	1	20132
79.554	5	20092
79.554	4	20102
79.554	4	20111
79.554	4	20122
79.554	4	20131
79.555	4	20101
79.555	6	20112
79.555	2	20121
79.555	2	20132
79.556	2	20102
79.556	3	20111
79.556	2	20122
79.556	6	20131
79.557	3	20091
79.557	4	20101
79.557	2	20112
79.557	1	20121
79.557	3	20132
79.558	8	20092
79.558	5	20102
79.558	11	20111
79.558	5	20122
79.558	6	20131
79.559	3	20101
79.559	7	20112
79.559	5	20121
79.559	3	20132
79.560	2	20091
79.560	4	20101
79.560	4	20112
79.560	3	20121
79.560	2	20132
79.561	5	20092
79.561	8	20102
79.561	5	20122
79.562	5	20101
79.562	6	20112
79.562	3	20121
79.562	3	20132
79.563	3	20092
79.563	4	20102
79.563	4	20111
79.563	2	20122
79.563	2	20131
79.564	1	20121
79.565	2	20131
79.566	5	20121
79.567	4	20102
79.567	1	20111
79.567	5	20122
79.567	1	20131
79.568	3	20112
79.568	4	20121
79.568	2	20132
79.569	3	20122
79.570	3	20111
79.570	3	20131
79.571	1	20101
79.571	2	20121
79.571	3	20132
79.572	3	20102
79.572	3	20111
79.572	1	20131
79.573	4	20121
79.574	2	20102
79.574	5	20122
79.575	7	20121
79.576	5	20131
79.578	5	20122
79.590	4	20111
79.590	2	20122
79.593	3	20132
79.594	2	20122
79.598	1	20131
79.600	1	20131
79.606	1	20131
79.607	3	20132
79.612	5	20132
79.614	1	20132
79.616	1	20112
79.616	1	20132
79.617	2	20122
80.500	32	20082
80.500	64	20091
80.500	52	20101
80.500	21	20112
80.500	61	20121
80.500	25	20132
80.501	41	20081
80.501	27	20092
80.501	27	20102
80.501	51	20111
80.501	16	20122
80.501	34	20131
80.502	42	20082
80.502	66	20091
80.502	58	20101
80.502	31	20112
80.502	40	20121
80.502	16	20132
80.503	49	20081
80.503	29	20092
80.503	29	20102
80.503	46	20111
80.503	22	20122
80.503	29	20131
80.504	43	20082
80.504	74	20091
80.504	54	20101
80.504	23	20112
80.504	45	20121
80.504	24	20132
80.505	35	20092
80.505	26	20102
80.505	26	20111
80.505	26	20122
80.505	29	20131
80.506	11	20082
80.506	21	20091
80.506	23	20101
80.506	28	20112
80.506	29	20121
80.506	27	20132
80.507	25	20092
80.507	24	20102
80.507	21	20111
80.507	17	20122
80.507	30	20131
80.508	14	20082
80.508	16	20091
80.508	18	20101
80.508	21	20112
80.508	21	20121
80.508	19	20132
80.509	44	20092
80.509	37	20102
80.509	17	20111
80.509	34	20122
80.509	13	20131
80.510	41	20092
80.510	23	20102
80.510	26	20111
80.510	32	20122
80.510	17	20131
80.511	18	20091
80.511	19	20101
80.511	17	20112
80.511	33	20121
80.511	20	20132
80.512	11	20092
80.512	23	20102
80.512	17	20111
80.512	18	20122
80.512	18	20131
80.513	13	20091
80.513	30	20101
80.513	26	20112
80.513	17	20121
80.513	19	20132
80.514	17	20092
80.514	17	20102
80.514	24	20111
80.514	30	20122
80.514	28	20131
80.515	5	20091
80.515	6	20101
80.515	18	20112
80.515	15	20121
80.515	13	20132
80.516	14	20092
80.516	12	20102
80.516	15	20111
80.516	16	20122
80.516	13	20131
80.517	16	20091
80.517	21	20101
80.517	21	20112
80.517	22	20121
80.517	14	20132
80.518	18	20092
80.518	19	20102
80.518	30	20111
80.518	16	20122
80.518	23	20131
80.519	3	20091
80.519	16	20101
80.519	18	20112
80.519	19	20121
80.519	22	20132
80.520	1	20091
80.520	10	20101
80.520	14	20112
80.520	16	20121
80.520	27	20132
80.521	10	20092
80.521	30	20102
80.521	23	20111
80.521	21	20122
80.521	21	20131
80.522	9	20101
80.522	11	20112
80.522	13	20121
80.522	16	20132
80.523	6	20092
80.523	19	20102
80.523	13	20111
80.523	23	20122
80.523	15	20131
80.524	13	20112
80.524	15	20121
80.524	19	20132
80.525	21	20102
80.525	22	20111
80.525	18	20122
80.525	20	20131
80.526	8	20101
80.526	20	20112
80.526	6	20121
80.526	10	20132
80.527	7	20092
80.527	16	20111
80.527	7	20122
80.527	18	20131
80.528	8	20101
80.528	11	20112
80.528	17	20121
80.528	10	20132
80.529	12	20102
80.529	17	20111
80.529	24	20122
80.529	20	20131
80.530	5	20092
80.530	8	20102
80.530	11	20111
80.530	23	20122
80.530	19	20131
80.531	3	20091
80.531	5	20101
80.531	16	20112
80.531	10	20121
80.531	16	20132
80.532	5	20092
80.532	15	20102
80.532	28	20111
80.532	16	20122
80.532	20	20131
80.533	6	20112
80.533	16	20121
80.533	16	20132
80.534	9	20102
80.534	12	20111
80.534	24	20122
80.534	13	20131
80.535	1	20101
80.535	16	20112
80.535	10	20121
80.535	11	20132
80.536	11	20102
80.536	8	20111
80.536	11	20122
80.536	20	20131
80.537	1	20101
80.537	6	20112
80.537	10	20121
80.537	17	20132
80.538	1	20102
80.538	15	20111
80.538	11	20122
80.538	12	20131
80.539	3	20091
80.539	6	20101
80.539	6	20112
80.539	16	20121
80.539	15	20132
80.540	10	20112
80.540	14	20132
80.541	19	20131
80.542	11	20121
80.543	10	20111
80.543	10	20131
80.544	5	20132
80.545	1	20102
80.545	5	20111
80.545	12	20122
80.545	13	20131
80.546	8	20112
80.546	8	20121
80.546	15	20132
80.547	1	20102
80.547	5	20122
80.547	4	20131
80.548	5	20121
80.549	8	20122
80.550	4	20092
80.550	10	20122
80.551	10	20132
80.553	11	20112
80.553	8	20132
80.558	9	20122
80.558	8	20131
80.559	5	20121
80.559	7	20132
80.560	1	20112
80.560	2	20121
80.560	4	20132
80.561	5	20111
80.561	9	20131
80.562	6	20121
80.565	4	20131
80.573	6	20121
81.500	2	20092
81.500	3	20102
81.500	9	20111
81.500	20	20122
81.501	9	20101
81.501	6	20112
81.501	1	20121
81.501	2	20132
81.502	4	20102
81.502	2	20111
81.502	4	20122
81.502	4	20131
81.503	3	20121
81.504	5	20102
81.504	1	20111
81.504	8	20131
81.505	6	20101
81.505	5	20121
81.505	2	20132
81.506	3	20092
81.506	6	20102
81.506	10	20111
81.506	10	20122
81.506	9	20131
81.507	2	20101
81.507	2	20112
81.507	2	20121
81.507	10	20132
81.508	5	20102
81.508	1	20111
81.508	4	20131
81.509	2	20112
81.509	2	20132
81.510	2	20121
81.511	4	20131
81.512	3	20112
81.512	8	20132
81.513	9	20102
81.513	9	20111
81.513	16	20131
81.514	4	20101
81.514	4	20112
81.514	3	20121
81.515	3	20122
81.516	1	20112
81.517	2	20122
81.518	7	20101
81.518	1	20112
81.518	4	20121
81.518	5	20132
81.519	4	20092
81.519	4	20102
81.519	5	20131
81.520	1	20111
81.520	4	20131
81.522	2	20111
81.522	2	20122
81.523	13	20101
81.523	1	20112
81.523	5	20121
81.523	1	20132
81.527	3	20112
81.527	1	20121
81.527	5	20132
81.528	3	20131
